id,title,content,source,create_time,get_time
3480581,thị_trường_chứng_khoán mốc nóng nửa đầu năm ,những thông_tin tác_động ttck tháng . mức tăng kém khá xa với kỳ nhìn phương_diện yếu_tố tác_động diễn_biến thị_trường đáng ghi_nhận . dưới điểm đáng chú_ý tác_động đáng_kể thị_trường chứng việt_nam tháng đầu năm thông_tư hiệu_lực thông_tư tt nhnn hiệu_lực đầu tháng xem tác_động tiêu_cực hoạt_động vay đầu_tư cổ_phiếu ctck sụt_giảm thanh_khoản thị_trường tuy_nhiên chuyên_gia nhận_định tác_động thông_tư làm lành_mạnh_hoá hoạt_động ngân_hàng làm dòng vốn chứng_khoán trung dài_hạn chất_lượng ngoài_ra . thông_tư giúp công_ty chứng_khoán cơ_hội tái_cấu_trúc . thông_tin hai sở nhà câu_chuyện hợp hai sở_giao_dịch chứng_khoán thành sở_giao_dịch chứng_khoán việt_nam đề_cập đầu tháng đề_án tái_cấu_trúc thị_trường nội_dung đề_xuất trụ_sở phố wall việt_nam đặt hà_nội vấn_đề thu_hút chú_ý đặc_biệt thành_viên thị_trường trong ý_kiến chuyên_gia lãnh_đạo doanh_nghiệp niêm_yết công_ty chứng_khoán nhà_đầu_tư cho_rằng trụ_sở hợp đặt tp. hcm trung_tâm kinh_tế tài_chính nước đáp_ứng tốt điều_kiện cơ_sở_hạ_tầng kỹ_thuật vận_hành thị_trường sóng hiệu_ứng biển_đông_đúng năm sự_kiện kiển đông năm diễn khiến vn index bốc_hơi điểm_số hiệu_ứng lần lặp phiên . chỉ_số chứng_khoán sàn hose lốc không sụt mạnh lần khiến nhà_đầu_tư phen chao_đảo và phiên giao_dịch năm nhà_đầu_tư nội_tháo chạy khối ngoại tranh_thủ gom mạnh_mẽ . khối_lượng mua ròng khối ngoại phiên lao dốc triệu cổ_phiếu gấp lần phiên đột_biến ogc . hhs jvc nếu chọn cổ_phiếu độ hot diễn_biến giao_dịch tháng đầu năm có_lẽ ba cổ_phiếu đứng đầu danh_sách đầu_tiên mã ogc với thông_tin chủ_tịch hđqt tập_đoàn bắt cuối tháng giá cổ_phiếu rớt thảm_hại tính hết tháng giá cổ_phiếu giảm giá_trị với thời_điểm tập_đoàn biến . diễn_biến giá cổ_phiếu hot tháng . nếu_như ogc thị_trường với điểm xấu hhs biết hiện_tượng sàn bởi tham_gia giao_dịch sôi_nổi khối ngoại . sau thông_tin a mang kết_quả kinh_doanh đột_biến nhà_đầu_tư nước_ngoài liên_tiếp mua ròng cổ_phiếu tính cuối tháng giá hhs tăng vọt vùng giá đồng cổ_phiếu gấp đôi chạm ngưỡng đồng tháng giao_dịch tuy_nhiên tháng vừa_qua giá cổ_phiếu ngôi_sao hạ nhiệt điều_chỉnh kể tác_động bán mạnh_mẽ khối ngoại . cái tên jvc vẫn nhắc phương_tiện truyền_thông trang_mạng . jvc lấy ví_dụ điển_hình tình_trạng thiếu minh_bạch công_bố thông_tin doanh_nghiệp niêm_yết . giá cổ_phiếu lao_đốc không phanh gần_như trọn tháng với phiên giảm_giá phiên giảm sàn . hiện giá jvc đồng cổ_phiếu giảm sâu với mức giá đồng hồi đầu tháng . dự_thảo thông_tư thay_thế thông_tư ngày hướng_dẫn giao_dịch chứng_khoán uỷ_ban_chứng_khoán công_bố lấy ý_kiến thành_viên thị_trường trở_thành đề_tài nóng giới đầu_tư . dự_thảo nội_dung cơ_bản rút ngắn thời_gian giao_dịch cổ_phiếu nhà_đầu_tư xuống cho_phép giao_dịch chứng_khoán ngày tức . dù dự_thảo đưa lấy ý_kiến thành_viên thị_trường chuyên_gia đánh_giá cải_thiện đáng_kể thanh_khoản thị_trường tạo phấn_khích tâm_lý giới đầu_tư chính_thức nới room khối ngoại mới_đây thông_tin chính_thức nới room nhà_đầu_tư nước_ngoài chính_thức công_bố chỉ phiên cuối tháng . vn index tăng với thanh_khoản đạt mức cao . nhiều chuyên_gia cho_rằng nới room bàn_đạp ttck việt sớm gia_nhập nhóm thị_trường thu_hút vốn ngoại tuy_nhiên ý_kiến thận_trọng cho_rằng quan_trọng tỷ_lệ nới room cụ_thể áp_dụng nhóm ngành doanh_nghiệp cụ_thể nhưng nới room kỳ_vọng liều doping chứng_khoán thời_gian huyền_trâm,bizlive.vn,2015-07-01 01:02:00,2015-07-02 08:05:35
3343810,nsưt phi_điểu ân_hận khuyên chồng ngừng sáng_tác,nhạc_sĩ phan_nhân tiếc_nuối tác_phẩm hay cống_hiến đời ảnh nguyên_nguyễn lúcnói ba đừng sáng_tác đừng cố dù_sao vài . đó hạnh_phúc nhạc_sĩ người_ta không làm vậy nên thoả_mãn sự_nghiệp mình sức đừng sáng_tác hỏng đầu   nsưt phi_điểu nhớ bởi người sáng_tác đầu khoẻ minh_mẫn tác_phẩm hay trong sức_khoẻ ông dần suy_kiệt chân trụ không vững dù tâm_huyết nhạc_sĩ phan_nhân vẫn không_thể tiếp_tục cống_hiến . nhưng lời_khuyên nsưt phi_điểu ân_hận hoài câu nói chồng ông nằm liệt giường_bệnh ổng nói nghề tui làm lắm tui làm nghề sáng_tác . mà thằng sáng_tác sống không tác_phẩm chết chôn bà nói thêm dù ông thanh_thản lời kể nsưt phi_điểu nhạc_sĩ chú ếch dường_như vẫn luyến_tiếc sự_nghiệp sáng_tác mình suốt năm . dù tuổi với số_lượng bài_hát tương_đối đủ người yêu nhạc nhắc nhớ tên_tuổi ông . bức_ảnh hai vợ_chồng nhạc_sĩ phan_nhân nsưt phi_điểu đặt ngay_ngắn bàn làm_việc ảnh nguyên_nguyễn_nsưt phi_điểu chồng bà nhẹ_nhàng trước bà giỡn với ông giường_bệnh vậy_mà phút tim ông ngừng đập . các bác_sĩ báo tình_hình ông gia_đình chuẩn_bị tâm_lý họ nói ông đau vậy_mà ông nhẹ_tênh không . ông không di_nguyện bởi sống với gần năm tin_tưởng tui không ý_kiến tui không nghĩ sống sống vậy tui coi sống thế_giới bên nhờ vậy vui đi bên người_ta sống bà vẫn trò_chuyện lạc_quan dù khoác đồ tang trắng quen đoàn văn_công quân_đội nam_bộ đến năm nsưt phi_điểu nhạc_sĩ phan_nhân cưới một năm họ chào_đón đứa đầu_lòng hai năm đón đứa thứ hai khi cuộc_sống gia_đình sung_túc cháu đủ đầy . nsưt phi_điểu vẫn nhớ hoài thời bom_đạn khổ_cực ngày tui học thái_nguyên hai đứa nhỏ sơ_tán hà_đông . hai vợ_chồng chở xe_đạp thái_nguyên hà_đông thăm tui sáng sớm chiều_tối khổ_cực lắm thăm hai đứa nhỏ mừng lắm nữ nghệ_sĩ nhớ . gia_đình nhạc_sĩ phan_nhân với đầy_đủ con_cháu ảnh nguyên_nguyễn chụp con dâu lớn nhạc_sĩ phan_nhân kể khoẻ ông hay phòng nghiên_cứu sáng_tác ông thương chị con_ruột lúc chị sinh bé trai đầu_lòng ngày ông chụp hình có_khi ngày lần ông vui lắm dâu lớn nhạc_sĩ phan_nhân chia_sẻ nước_mắt theo chia_sẻ người_nhà nhạc_sĩ phan_nhân phát bệnh cách khoảng hai tháng khi gia_đình đưa ông bệnh_viện nguyễn_trãi tp. hcm điều_trị bệnh nặng chuyển sang bệnh_viện phạm_ngọc_thạch tại bác_sĩ chẩn_đoán ông mắc bệnh ung_thư phổi giai_đoạn cuối nhà vài ngày ông . nsưt phi_điểu bên linh_cữu chồng ảnh nguyên_nguyễn_khi hỏi duyên ngày với nhạc_sĩ phan_huỳnh_điểu nsưt phi_điểu sinh_thời hai ông bạn thân . ông điểu thường_xuyên tặng quà ông nhân . chắc vậy_mà hai ông rủ chung ngày sau khâm_liệm nhà linh_cữu nhạc_sĩ phan_nhân chuyển nhà tang_lễ tp. hcm tối lễ viếng bắt_đầu sáng lễ động quan diễn ngày linh_cữu ông đưa hoả_táng nghĩa_trang bình_hưng_hoà tp. hcm nhạc_sĩ phan_nhân tên thật nguyễn_phan_nhân sinh ngày long_xuyên an_giang ông nổi_tiếng với sáng_tác tình_yêu quê_hương đất_nước hà_nội niềm_tin hi_vọng tình_ca đất_nước nhớ pắc_bó xa_hà_nội   hay ca_khúc thiếu_nhi em con_gái má út_tịch chú ếch chú cừu mộc_châu em lúa điện_biên hàng ơn bác   nguyên_nguyễn,thanhnien.com.vn,2015-07-01 01:05:00,2015-07-01 01:18:39
3350129,khủng_hoảng hy_lạp bài_học kiểm_soát dòng vốn,,cafef.vn,2015-07-01 01:05:00,2015-07-01 02:03:59
3507337,tính ổn_định hệ_thống ngân_hàng tăng,,cafef.vn,2015-07-01 01:05:00,2015-07-02 12:11:06
3342904,cựu thủ_tướng vung triệu usd bịt miệng gái_bán_hoa ,dù tuổi cựu thủ_tướng berlusconi trông vẫn phong_độ tấm ảnh chụp ngày ông berlusconi gặp tổng_thống nga vladimir_putin ảnh afp lên giường với gái công_tố_viên thành_phố milan bà tiziana_siciliano tố_cáo buổi họp_báo hôm tuyên_bố bà không một_tí nghi_ngờ ông berlusconi thực_hiện âm_mưu ngăn_cản pháp_lý tiến_trình xét_xử vừa_qua . đó vụ xử berlusconi ông trùm truyền_thông quan_hệ tình_dục với gái_bán_hoa cao_cấp karima_el mahroug thường gọi ruby tức đủ tuổi vị_thành_niên luật_pháp ý. trong vụ xét_xử kéo_dài kết_thúc tháng vừa_qua ông berlusconi thoát tội quan_hệ tình_dục với gái mại_dâm vị_thành_niên lạm_quyền che_đậy vụ bê_bối ông berlusconi ruby tâm_điểm vụ xì_căng_đan tình_dục ảnh afp cướp trái_tim hay cướp triệu usd đến công_tố_viên siciliano sự_thật bóp_méo khoản hối_lộ khổng_lồ bị_cáo vung bịt miệng nhân_chứng . các nhà điều_tra riêng ruby biệt_danh đầy_đủ ruby kẻ_cướp trái_tim . ruby nghĩa_là hồng_ngọc nhận ít_nhất triệu euro gần triệu usd chối phăng giường với ngài cựu thủ_tướng gấp lần tuổi_đời . trong số tiền đền_bù hậu_hĩ ruby euro tiền_mặt tiền ủng_hộ trở_thành doanh_nhân đầu_tư nước_ngoài tận mexico dubai ngoài_ra tiền túi tỉ_phú berlusconi chạy xe_cộ nhà_cửa chi_phí y_tế kẻ_cướp trái_tim . cận_cảnh chân_dung kẻ_cướp trái_tim ảnh afp ngoài_ruby ông berlusconi riêng triệu euro triệu usd nhằm bịt miệng cô_gái trẻ dự buổi tiệc sex biệt_thự arcore ngài tỉ_phú . nhiều khoản tiền trả dạng lương tháng suốt năm kết_thúc tuần điều_tra ông berlusconi chính_thức chấm_dứt . còn lâu tù theo trang tin international_business_times thẩm_phán quyết_định xem mở phiên_toà xét_xử ông berlusconi tuổi cáo_buộc đưa hối_lộ hay không . những nhân_chứng phiên_toà bị_cáo buộc nhận hối_lộ thêm người đối_mặt với nguy_cơ truy_tố sau tin_tức loan luật_sư ngài cựu thủ_tướng thừa_nhận thân_chủ họ chi tiền bảo tính rộng_lượng cố_hữu ông berlusconi bởi ông muốn đền_bù cô_gái khổ_sở xả_thân ông chịu điều_tiếng ruby trở_thành doanh_nhân thành_đạt nhờ lòng trắc_ẩn ông trùm truyền_thông giàu_sụ ảnh afp các công_tố_viên naples hồi tuần đề_nghị phạt ông berlusconi năm tù_giam với cáo_buộc đưa hối_lộ nghĩ_sĩ gây bất_ổn chính_quyền khoảng thời_gian . nhưng cho_dù kết_tội đi_chăng_nữa có_lẽ lâu người đàn_ông tuổi ngồi tù theo hãng tin afp ông vẫn thoải_mái tự_do lần kháng_án vốn kéo_dài năm và cho_dù cuối_cùng vẫn kết_tội ông ta vẫn lách khỏi nhà_tù dựa lợi_thế cao_tuổi hồi năm ông kết_tội trốn_thuế cuối_cùng chịu án lao_động công_ích chẳng ngồi tù ngày kiều_oanh,thanhnien.com.vn,2015-07-01 01:06:00,2015-07-01 01:11:53
8233961,sóng cổ_phiếu asa thực_hư tin_đồn,sóng cổ_phiếu asa thực_hư tin_đồn cổ_phiếu tin_đồn câu_chuyện muôn_thuở sức ảnh_hưởng thật_sự khó_lường. asa ví_dụ điển_hình câu_chuyện tin_đồn sóng cổ_phiếu   khoảng trống thông_tin chính_thống lao dốc gần_như không phanh tháng cổ_phiếu asa ctcp liên_doanh sana wmt bất_ngờ phục_hồi với sóng lớn tháng . giá cổ_phiếu nhảy_vọt gần phiên giao_dịch chạm mốc đồng cp ngày với hàng_loạt phiên chạm trần liên_tục . cổ_phiếu thu_hút quan_tâm lớn nhà_đầu_tư giai_đoạn với khối_lượng giao_dịch đột_biến tăng vọt vài chục ngàn hàng trăm_ngàn đơn_vị phiên đặc_biệt phiên đỉnh . asa khớp lệnh gần triệu đơn_vị thời_điểm chủ_tịch nguyễn_văn_đông đăng_ký bán cp . mặc_dù cổ_phiếu tăng mạnh đầy bất_ngờ song tin_tức xung_quanh mã cổ_phiếu asa giai_đoạn vắng bóng ngoại_trừ giao_dịch cổ_phiếu khá đặc_biệt . hai cổ_đông lớn asa công_ty tnhh tm sana đăng_ký bán hết cp chủ_tịch nguyễn_văn_đông đăng_ký bán cp . ngược_lại uỷ_viên hđqt nguyễn_đan_thanh đăng_ký mua cp . và ba giao_dịch dường_như sẵn kẻ_bán_người_mua bởi thực_hiện thông_qua thoả_thuận trùng khớp với quãng thời_gian giới đầu_tư lan_truyền thông_tin công_ty đầu_tư vốn hàng ngàn tỷ niêm_yết ý_định thâu_tóm asa nhằm mở_rộng mảng phân_phối tiêu_dùng và khả_năng nguyên_nhân tạo sóng lớn cổ_phiếu asa với kỳ_vọng đổi_thay asa nhưng sớm nở chóng tàn tin_đồn dần mất_hút . cổ_phiếu asa dần trở_lại mốc ban_đầu sóng sóng xuống chóng_vánh sóng . diễn_biến giao_dịch cổ_phiếu asa tháng nguồn vietstockfinance_phiên ngày giá cp asa mức cao tháng đột_biến khối_lượng gần đơn_vị phiên điều đặc_biệt trao_đổi với chủ_tịch hđqt công_ty đồn_đại thâu_tóm asa vị cho_hay ông không biết vấn_đề asa tên xa_lạ ông nghe . câu_chuyện sóng cổ_phiếu asa vẫn kết_thúc cùng với động_thái mua_bán cổ_phiếu trái chiều hđqt cổ_đông lớn vị_trí chủ_tịch asa đổi ông nguyễn_văn_đông ông nguyễn_đan_thanh . ông thanh trở_thành tân chủ_tịch đăng_ký mua thành_công ông thời trở_thành cổ_đông lớn duy_nhất asa trước giao_dịch ông thanh không sở_hữu cổ phần_nào asa đầu_tư chứng_khoán không_thể không thông_tin thế_nhưng thông_tin nhiễu_loạn sắc_màu xanh vàng tím đỏ thị_trường bật giành toả_sáng từ người hốt_hoảng người khoái_chí nhìn cười người từ_từ chậm_rãi nhâm_nhi tin_tức thông_tin đặc_biệt tin_đồn ma_trận tận_dụng cơ_hội đất diễn thông_tin sớm hay muộn hay sai cách phản_ứng ma_trận lăng_kính nhà_đầu_tư kiên_định với mục_tiêu chiến_lược mình lập hay không . điều quan_trọng nhà_đầu_tư hiểu hoạt_động doanh_nghiệp mình rót vốn năng_lực ban lãnh_đạo rủi_ro ngành_nghề đầu_tư như_thế_nào tránh lợi_dụng . asa asa tăng giảm thần_tốc đâu cổ_phiếu asa niêm_yết sàn hnx tháng . theo báo_cáo thường_niên quản_trị diễn_biến asa cổ_đông lớn chủ_tịch nguyễn_văn_đông với tỷ_lệ nắm giữ tương_ứng cp công_ty tnhh thương_mại sana giữ vốn thành_viên hđqt nguyễn_văn_nam làm đại_diện bên cạnh cá_nhân ông nam nắm vốn asa ngoài_ra thành_viên hđqt ông trần_minh_chính giữ ban lãnh_đạo nắm không nắm giữ cổ_phiếu asa . asa tiền_thân chi_nhánh công_ty tnhh thương_mại sana thành_lập năm kinh_doanh sản_phẩm thép nước tinh_khiết sản_phẩm chăm_sóc da tóc . hàng_tiêu_dùng asa sản_phẩm chủ_lực nước uống aquaplus dầu_gội sữa tắm mang nhãn_hiệu ebonny . một_số sản_phẩm chủ_lực asa trong ba năm niêm_yết vừa_qua doanh_thu bình_quân năm asa mức tỷ đồng lợi_nhuận tỷ đồng khoảng triệu đồng năm tương_ứng tỷ_suất lãi_ròng . năm asa đặt kế_hoạch doanh_thu tăng_trưởng tương_đương tỷ đồng lãi_ròng tỷ đồng gấp lần năm biên lãi_ròng tăng . các hoạt_động kinh_doanh asa tài_trợ nguồn vốn chủ_sở_hữu khoản nợ vay ngắn hay dài_hạn công_ty không đáng_kể . tổng nợ trả chiếm tổng nguồn vốn năm . doanh_thu lợi_nhuận asa giai_đoạn kế_hoạch đvt triệu đồng cơ_cấu doanh_thu lợi_nhuận gộp asa năm đvt tỷ đồng năm asa ghi_nhận doanh_thu tỷ đồng hoạt_động kinh_doanh thép triển_khai chiếm tỷ_trọng gần_như tuyệt_đối lợi_nhuận gộp triệu đồng ứng với biên lãi gộp trong mảng sản_phẩm chăm_sóc tóc dưỡng da nước tinh_khiết tạo biên lãi_gộp trần_hạnh,vietstock.vn,2015-07-01 01:06:00,2015-07-28 05:37:40
3342867,sứ_mệnh hoàn_thành,trong không phủ_nhận thành_tựu tích_cực liên_hiệp_quốc đạt thập_niênvẫn không_thể không tổ_chức hoàn_thành sứ_mệnh lịch_sử đảm_bảo hoà_bình toàn thế_giới . liên_hiệp_quốc không ngăn_cản bùng_phát chẳng tìm_kiếm giải_pháp chính_trị hoà_bình chiến_tranh xung_đột thế_giới ảnh reuters_gam màu nổi_bật tranh thế_giới chiến_tranh bạo_lực xung_đột đối_đầu chiến_tranh diễn iraq syria yemen afghanistan nội_chiến châu_phi châu_âu   liên_hiệp_quốc không ngăn_cản bùng_phát chẳng tìm_kiếm giải_pháp chính_trị hoà_bình chiến_tranh xung_đột . nguyên_nhân làm liên_hiệp_quốc không thực_hiện sứ_mệnh lịch_sử phần thời_cuộc phần mô_hình tổ_chức cơ_chế quyền_lực liên_hiệp_quốc thời xung_đột đông tây liên_hiệp_quốc sân_chơi quyền_lực ảnh_hưởng nước_lớn . họ dùng liên_hiệp_quốc đối_phó giúp liên_hiệp_quốc thực_thi thành_công sứ_mệnh lịch_sử thời hậu chiến_tranh_lạnh xung_khắc lợi_ích nước_lớn vẫn tồn_tại họ bám giữ quyền phủ_quyết hội_đồng bảo_an liên_hiệp_quốc cản_trở ý_tưởng nỗ_lực cải_tổ liên_hiệp_quốc nếu không cải_cách cơ_bản triệt_để . liên_hiệp_quốc không_thể khả_năng thực_hiện sứ_mệnh lịch_sử nói bối_cảnh tình_hình . cải_tổ liên_hiệp_quốc trước_hết cải_tổ hội_đồng bảo_an liên_hiệp_quốc không_thể không động_chạm quyền phủ_quyết thành_viên thường_trực mọi dấu_hiệu liên_hiệp_quốc vẫn như_thế la_phù,thanhnien.com.vn,2015-07-01 01:07:00,2015-07-01 01:11:36
82060345,bộ ảnh nhân_chứng cuối_cùng tục bó chân trung_quốc,quốc. hơn năm trung_quốc tuyên_bố xoá_bỏ tục_lệ bó chân vùng thôn quê trung_quốc người_ta vẫn bắt_gặp cụ bà với bàn_chân nhỏ_xíu kết_quả tục_lệ bó chân . đó nhân_chứng cuối_cùng sót tục bó chân quốc_gia từng biểu_tượng sắc_đẹp quyền_quý bàn_chân nhỏ_xíu bó chặt gọi tên mỹ_miều gót hoa hay gót huệ được hình_thành thế_kỷ thứ năm tập_tục xoá_bỏ . để ghi dấu_ấn nét truyền_thống tồn_tại hàng nghìn năm nữ nhiếp_ảnh_gia hong_kong . jo_farrell thực_hiện ảnh nhân_chứng cuối_cùng tục bó chân trung_quốc . nhiếp_ảnh_gia chia_sẻ đó truyền_thống giúp phụ_nữ tìm người bạn_đời phù_hợp danh_giá . những bà mối hay mẹ chồng tương_lai coi dấu_hiệu chứng_tỏ cô_gái trở_thành vợ tốt cụ bà zhao_hua_hong người thực_hiện bó chân sống ngày_nay . những phụ_nữ xuất_hiện ảnh vùng quê nghèo trung_quốc . người mẹ người bà gia_đình bắt_đầu bó chân con_gái cháu gái họ đứa trẻ tuổi . quá_trình bắt_đầu khung xương chân đứa trẻ cơ_hội phát_triển . việc bó chân thường thực_hiện mùa_đông bởi chân trẻ tê lạnh bớt cảm_giác đau_đớn đầu_tiên chân ngâm nước thảo_mộc máu động_vật mềm sau móng chân cắt bỏ sâu tốt ngăn_chặn phát_triển chân nhiễm_trùng tiếp ngón chân bẻ gãy gập hẳn xuống lòng bàn_chân lúc người mẹ bà dùng vải bó chặt chân cuối_cùng băng gỡ bỏ định_kỳ rửa xoa_bóp tuy_nhiên lần chân cô_gái bó chặt bệnh phổ_biến bó chân nhiễm_trùng móng chân mọc dài đâm thịt làm rữa thịt làm rụng ngón chân căn_bệnh dẫn tử_vong khi trưởng_thành người bó chân đối_mặt với vấn_đề sức_khoẻ . những phụ_nữ lớn_tuổi nguy_cơ cao gãy xương_chậu xương ngã họ khó đứng dậy ngồi nữ nhiếp_ảnh_gia chia_sẻ với dự_án ảnh mong_muốn góp_phần công_cuộc nghiên_cứu nhân_chủng_học trưng_bày triển_lãm theo trí_thức trẻ xem tiếp ,2isao.com,2015-07-01 01:07:00,2016-12-24 00:23:56
82060392,những người phụ_nữ bó chân cuối_cùng trung_quốc,cụ bà su_xi_rong tuổi sống sơn_đông hình chụp năm . bà biết phụ_nữ đẹp làng sở_hữu đôi chân bó nhỏ_xíu . nhiếp_ảnh_gia jo_farrell lần gặp bà năm bà không_thể bàn_chân bé bà su thời không bó chân bà không kết_hôn nếu bó chân bà cố_gắng mở bà ngoại sẵn_sàng cắt miếng da ngón chân trừng_phạt bà pue_hui_ying tuổi sống vân_nam hình chụp năm chân bà bó năm cởi khoảng năm . các ngón chân gẫy quặp khiến bà khó đi_đứng bình_thường vì_thế . pue quyết_định quay chung sống với bó chân tận hôm_nay bà zhao_hua_hong tuổi sống tỉnh sơn_đông bức_ảnh chụp năm zhao phụ_nữ đẹp . bà đột_quỵ không_thể nói_chuyện mọi bà nhờ người chồng nông_dân . bà sở_hữu đôi chân co_quắp bó chân tuổi bà si_yin_zhin tuổi hình chụp năm . đây đôi chân méo_mó nhiếp_ảnh_gia jo_farrell chứng_kiến không bàn_chân tựa hình_hài đôi giày . bà si không_bao_giờ lộ bàn_chân tìm cách giấu bà huo_guan_yu tuổi sống tỉnh sơn_đông hình chụp năm . bà chị_gái dạy cách bó chân năm tuổi vẫn bó tận . khi hỏi tại_sao quyết_định bỏ bó chân năm bà mắt loà không giúp bó chân bà yang_jing tuổi sống tỉnh sơn_đông bức_ảnh chụp năm . bà sở_hữu đôi chân biến_dạng bó chân tuổi cụ zhang_yun_ying tuổi sống tỉnh sơn_đông bức_ảnh chụp năm . bà cho_rằng mình không muốn cảm_thấy gần với chết . hiện bà sống với người con_gái thứ tuổi khu nhà ẩm_thấp bà ma_zhen tuổi sống tỉnh sơn_đông bức_ảnh năm bà bó chân bà khóc đau_đớn bà vẫn làm bà dừng bó chân thời_điểm phụ_nữ phép cởi bỏ lớp vải bó bà guo_ting_yu tuổi sống sơn_đông hình chụp năm . mẹ bà guo không thích bó chân con_gái tuổi bà học cách bắt_chước mẹ tất_cả ngón chân gẫy vụn . bà vẫn không thành_công đôi chân vẫn dài theo xem tiếp ,2isao.com,2015-07-01 01:07:00,2016-12-24 00:24:03
9310831,máy_bay_không_người_lái va_chạm phi chở khách,một máy_bay phi_trường heathrowlondon . ảnh huffingtonpost vụ_việc xảy ngày tuần giới_chức uk airprox_board cơ_quan chuyên điều_tra tình_huống đâm không_phận anh nhận báo_cáo . một máy_bay_không_người_lái uav di_chuyển cách phi khoảng bay độ cao chuẩn_bị hạ_cánh sân_bay heathrow thành_phố london anh thanh_tra uk airprox_board uav không tìm vụ_việc theo chuyên_gia thiết_bị gây hư_hại nghiêm_trọng phi chở khách chúng va_chạm đây lần thứ hai năm sự_cố xảy anh . cục hàng_không dân_dụng vương_quốc anh caa . uva bay gần sân_bay không_phận máy_bay rõ_ràng hành_động vô_trách_nhiệm daily_mail . thiết_bị không người lái xuất_hiện khiến chuyên_gia hàng_không đặt câu_hỏi tác_động chúng an_ninh an_toàn phi_cơ_dân_sự tư_nhân lỗi radar toàn_bộ máy_bay new_zealand hạ_cánh sáng chuyến bay thương_mại new_zealand hạ_cánh lỗi radar ảnh_hưởng toàn_bộ không_phận nước .,news.zing.vn,2015-07-01 01:08:00,2015-07-31 08:09:18
3499177,galaxy snote xperia chụp ảnh đẹp,galaxy edge đánh_giá chụp ảnh xuất_sắc cụ_thể. xếp ngang với đôi smartphone đầu_bảng iphone plus apple tuy_vậy sony lẫn apple xếp samsung hãng độc_chiếm hai vị_trí danh_sách với galaxy edge note . đây tin khá vui tên gọi xperia thị_trường nhật dế khởi_đầu khá chông_gai vấp sự_cố máy nóng trang công_nghệ phản_ánh nhìn_chung cấu_hình vẫn đánh_giá khá tốt với thiết_kế chống nước bụi camera mạnh vi_xử_lý snapdragon song vẫn than_phiền không nâng_cấp khác_biệt rõ_rệt với trên lý_thuyết hai dế điểm tương_đồng với cụ_thể bạn mổ_xẻ cấu_hình camera z dường_như chẳng khác_biệt chúng . song dxomark phát_hiện camera cải_tiến tốc_độ hiệu_suất bên với model tiền_nhiệm . các sát_hạch chuyên_sâu đánh_giá khả_năng lấy nét tự_động độ mở sáng khả_năng lưu_giữ chi_tiết   camera mang điểm_số cao điểm với z galaxy tuy_nhiên nhược_điểm lấy nét tự_động video chậm . điểm_số galaxy edge dẫn_đầu danh_sách với điểm cách điểm với note điểm . con dế chuyên chụp ảnh pureview nokia chấm điểm rơi nhóm danh_sách với iphone galaxy đáng chú_ý dế duy_nhất lg dxomark xét với điểm_số khá thấp điểm điểm_số camera smartphone đánh_giá dxomark t.c,vietnamnet.vn,2015-07-01 01:09:00,2015-07-02 11:15:38
